a,b,c,Tc,Th,Ih,V,Q
6.117430251,6.117430251,7.110159623,468.022377,544.7067191,1.971386349,0.008507429,0.555034438
6.117430251,6.117430251,7.110159623,468.022377,544.7067191,2.957079523,0.005716956,0.646697113
6.117430251,6.117430251,7.110159623,468.022377,544.7067191,3.942772698,0.002930871,0.741054453
6.117430251,6.117430251,7.110159623,468.022377,544.7067191,4.928465872,1.51E-04,0.838088951
11.06087288,11.06087288,3.418133512,333.9092446,406.693761,0,0.01623174,1.985470412
11.06087288,11.06087288,3.418133512,333.9092446,406.693761,4.950097922,0.012983697,2.362770637
11.06087288,11.06087288,3.418133512,333.9092446,406.693761,9.900195843,0.009734105,2.755761151
11.06087288,11.06087288,3.418133512,333.9092446,406.693761,14.85029377,0.006482091,3.16452504
11.06087288,11.06087288,3.418133512,333.9092446,406.693761,19.80039169,0.003226911,3.589149485
11.06087288,11.06087288,3.418133512,333.9092446,406.693761,24.75048961,-3.12E-05,4.029958096
9.952743365,9.952743365,1.602168516,296.2489558,567.9600483,0,0.054780087,14.35863851
9.952743365,9.952743365,1.602168516,296.2489558,567.9600483,34.72356218,0.044397179,16.51840663
9.952743365,9.952743365,1.602168516,296.2489558,567.9600483,69.44712436,0.033991358,19.08187021
9.952743365,9.952743365,1.602168516,296.2489558,567.9600483,104.1706865,0.023676132,22.03481771
9.952743365,9.952743365,1.602168516,296.2489558,567.9600483,138.8942487,0.013516618,25.33480558
9.952743365,9.952743365,1.602168516,296.2489558,567.9600483,173.6178109,0.00361497,28.97435143
5.33304055,5.33304055,8.46705561,404.310176,573.6841081,0,0.032226333,0.521529033
5.33304055,5.33304055,8.46705561,404.310176,573.6841081,1.207101404,0.026392128,0.615313151
5.33304055,5.33304055,8.46705561,404.310176,573.6841081,2.414202808,0.02053376,0.717127392
5.33304055,5.33304055,8.46705561,404.310176,573.6841081,3.621304212,0.014681866,0.826947455
5.33304055,5.33304055,8.46705561,404.310176,573.6841081,4.828405615,0.008874846,0.944216907
5.33304055,5.33304055,8.46705561,404.310176,573.6841081,6.035507019,0.00312451,1.068413245
6.655927025,6.655927025,11.2955086,336.2989593,463.8209028,0,0.027750535,0.389571222
6.655927025,6.655927025,11.2955086,336.2989593,463.8209028,0.973652816,0.022218784,0.463215225
6.655927025,6.655927025,11.2955086,336.2989593,463.8209028,1.947305632,0.01668805,0.542496055
6.655927025,6.655927025,11.2955086,336.2989593,463.8209028,2.920958449,0.011170793,0.627104656
6.655927025,6.655927025,11.2955086,336.2989593,463.8209028,3.894611265,0.00566948,0.717010959
6.655927025,6.655927025,11.2955086,336.2989593,463.8209028,4.868264081,1.96E-04,0.812263264
5.067511857,5.067511857,7.681984575,367.0617314,398.6299789,0,0.007107865,0.080262734
5.067511857,5.067511857,7.681984575,367.0617314,398.6299789,0.197444734,0.005684912,0.096734741
5.067511857,5.067511857,7.681984575,367.0617314,398.6299789,0.394889467,0.004261978,0.11348334
5.067511857,5.067511857,7.681984575,367.0617314,398.6299789,0.592334201,0.00283909,0.130508441
5.067511857,5.067511857,7.681984575,367.0617314,398.6299789,0.789778934,0.001416629,0.147800973
5.067511857,5.067511857,7.681984575,367.0617314,398.6299789,0.987223668,-6.01E-06,0.165370234
1.430767665,1.430767665,1.306049847,382.4402229,474.1346835,0,0.019503399,0.114523721
1.430767665,1.430767665,1.306049847,382.4402229,474.1346835,0.286723054,0.015624481,0.138297023
1.430767665,1.430767665,1.306049847,382.4402229,474.1346835,0.573446108,0.011744742,0.163286612
1.430767665,1.430767665,1.306049847,382.4402229,474.1346835,0.860169162,0.007874221,0.18941174
1.430767665,1.430767665,1.306049847,382.4402229,474.1346835,1.146892216,0.004013531,0.216600771
1.430767665,1.430767665,1.306049847,382.4402229,474.1346835,1.433615271,1.71E-04,0.244909577
4.188340609,4.188340609,9.48404063,442.9987625,560.8936272,0,0.021862365,0.204399942
4.188340609,4.188340609,9.48404063,442.9987625,560.8936272,0.500106657,0.017737479,0.246024274
4.188340609,4.188340609,9.48404063,442.9987625,560.8936272,1.000213314,0.013602948,0.289892989
4.188340609,4.188340609,9.48404063,442.9987625,560.8936272,1.500319972,0.009471141,0.336051922
4.188340609,4.188340609,9.48404063,442.9987625,560.8936272,2.000426629,0.005354547,0.384319307
4.188340609,4.188340609,9.48404063,442.9987625,560.8936272,2.500533286,0.001258432,0.434606497
10.24095391,10.24095391,5.942693631,355.7834457,390.7996064,0,0.00788792,0.469798464
10.24095391,10.24095391,5.942693631,355.7834457,390.7996064,1.160126956,0.006309888,0.563764624
10.24095391,10.24095391,5.942693631,355.7834457,390.7996064,2.320253913,0.00473174,0.659526981
10.24095391,10.24095391,5.942693631,355.7834457,390.7996064,3.480380869,0.003153395,0.757088465
10.24095391,10.24095391,5.942693631,355.7834457,390.7996064,4.640507826,0.001574777,0.856452124
10.24095391,10.24095391,5.942693631,355.7834457,390.7996064,5.800634782,-3.70E-06,0.957614307
11.2027103,11.2027103,3.97608622,318.3245729,509.5839783,0,0.040342271,4.870492348
11.2027103,11.2027103,3.97608622,318.3245729,509.5839783,12.30502117,0.032315397,5.733127756
11.2027103,11.2027103,3.97608622,318.3245729,509.5839783,24.61004233,0.024287435,6.702522224
11.2027103,11.2027103,3.97608622,318.3245729,509.5839783,36.9150635,0.016303679,7.77184305
11.2027103,11.2027103,3.97608622,318.3245729,509.5839783,49.22008466,0.008383013,8.939762374
11.2027103,11.2027103,3.97608622,318.3245729,509.5839783,61.52510583,5.71E-04,10.2039228
7.093767249,7.093767249,1.948431207,478.9942796,523.4305045,0,0.008255439,1.065822515
7.093767249,7.093767249,1.948431207,478.9942796,523.4305045,2.869614023,0.006564844,1.32353017
7.093767249,7.093767249,1.948431207,478.9942796,523.4305045,5.739228046,0.004873328,1.586173842
7.093767249,7.093767249,1.948431207,478.9942796,523.4305045,8.608842069,0.003182606,1.853971157
7.093767249,7.093767249,1.948431207,478.9942796,523.4305045,11.47845609,0.00149345,2.126276571
7.093767249,7.093767249,1.948431207,478.9942796,523.4305045,14.34807012,-1.95E-04,2.403294414
1.727436548,1.727436548,7.892351273,303.709525,428.2632303,0,0.02722996,0.036295258
1.727436548,1.727436548,7.892351273,303.709525,428.2632303,0.091645344,0.021783608,0.042657468
1.727436548,1.727436548,7.892351273,303.709525,428.2632303,0.183290687,0.016327379,0.049503469
1.727436548,1.727436548,7.892351273,303.709525,428.2632303,0.274936031,0.010858582,0.056827714
1.727436548,1.727436548,7.892351273,303.709525,428.2632303,0.366581375,0.005370721,0.06466376
1.727436548,1.727436548,7.892351273,303.709525,428.2632303,0.458226718,-1.36E-04,0.073002274
2.829512766,2.829512766,7.45105124,341.0952986,547.0476016,0,0.042028508,0.186922869
2.829512766,2.829512766,7.45105124,341.0952986,547.0476016,0.463487186,0.033811426,0.220039855
2.829512766,2.829512766,7.45105124,341.0952986,547.0476016,0.926974373,0.025579535,0.257472771
2.829512766,2.829512766,7.45105124,341.0952986,547.0476016,1.390461559,0.017404896,0.299054108
2.829512766,2.829512766,7.45105124,341.0952986,547.0476016,1.853948746,0.009322796,0.344420665
2.829512766,2.829512766,7.45105124,341.0952986,547.0476016,2.317435932,0.001395198,0.393477566
8.012878712,8.012878712,6.442192309,367.609695,536.1478125,0,0.034276923,1.420635681
8.012878712,8.012878712,6.442192309,367.609695,536.1478125,3.562711177,0.027508261,1.692807253
8.012878712,8.012878712,6.442192309,367.609695,536.1478125,7.125422354,0.0207265,1.992348537
8.012878712,8.012878712,6.442192309,367.609695,536.1478125,10.68813353,0.013979566,2.318292502
8.012878712,8.012878712,6.442192309,367.609695,536.1478125,14.25084471,0.007289947,2.668182636
8.012878712,8.012878712,6.442192309,367.609695,536.1478125,17.81355588,6.98E-04,3.041838424
3.933120195,3.933120195,3.620096515,286.2800913,501.2845983,0,0.045318498,0.737940499
3.933120195,3.933120195,3.620096515,286.2800913,501.2845983,1.877057978,0.036295745,0.859000944
3.933120195,3.933120195,3.620096515,286.2800913,501.2845983,3.754115957,0.027267451,0.997421919
3.933120195,3.933120195,3.620096515,286.2800913,501.2845983,5.631173935,0.018255049,1.152449737
3.933120195,3.933120195,3.620096515,286.2800913,501.2845983,7.508231913,0.009288676,1.324770046
3.933120195,3.933120195,3.620096515,286.2800913,501.2845983,9.385289892,4.16E-04,1.513791697
1.191868394,1.191868394,11.93944125,543.8875811,569.5061227,0,0.004210573,0.003321068
1.191868394,1.191868394,11.93944125,543.8875811,569.5061227,0.004904162,0.003716425,0.003760638
1.191868394,1.191868394,11.93944125,543.8875811,569.5061227,0.009808324,0.00322224,0.004202663
1.191868394,1.191868394,11.93944125,543.8875811,569.5061227,0.014712487,0.002728036,0.004647137
1.191868394,1.191868394,11.93944125,543.8875811,569.5061227,0.019616649,0.002233898,0.005094577
1.191868394,1.191868394,11.93944125,543.8875811,569.5061227,0.024520811,0.001739715,0.00554385
3.589991844,3.589991844,2.052572931,408.2155195,534.6103426,0,0.024904903,0.690979692
3.589991844,3.589991844,2.052572931,408.2155195,534.6103426,1.765323275,0.019963706,0.835597698
3.589991844,3.589991844,2.052572931,408.2155195,534.6103426,3.53064655,0.015012637,0.989661634
3.589991844,3.589991844,2.052572931,408.2155195,534.6103426,5.295969825,0.010074984,1.153671283
3.589991844,3.589991844,2.052572931,408.2155195,534.6103426,7.0612931,0.005161661,1.325868291
3.589991844,3.589991844,2.052572931,408.2155195,534.6103426,8.826616375,2.90E-04,1.506998568
10.68126041,10.68126041,5.658040353,283.1166311,337.2825273,0,0.011165146,0.878997793
10.68126041,10.68126041,5.658040353,283.1166311,337.2825273,2.327247455,0.008939262,1.017611065
10.68126041,10.68126041,5.658040353,283.1166311,337.2825273,4.654494909,0.006710094,1.161260804
10.68126041,10.68126041,5.658040353,283.1166311,337.2825273,6.981742364,0.004476273,1.309861416
10.68126041,10.68126041,5.658040353,283.1166311,337.2825273,9.308989819,0.002235481,1.463799025
10.68126041,10.68126041,5.658040353,283.1166311,337.2825273,11.63623727,-1.36E-05,1.622902746
10.41841791,10.41841791,4.872989602,320.6760689,495.0594943,0,0.037157755,3.095788384
10.41841791,10.41841791,4.872989602,320.6760689,495.0594943,7.800340815,0.029762641,3.651082045
10.41841791,10.41841791,4.872989602,320.6760689,495.0594943,15.60068163,0.022369718,4.269151272
10.41841791,10.41841791,4.872989602,320.6760689,495.0594943,23.40102244,0.015007934,4.944330986
10.41841791,10.41841791,4.872989602,320.6760689,495.0594943,31.20136326,0.007690854,5.67720407
10.41841791,10.41841791,4.872989602,320.6760689,495.0594943,39.00170407,4.52E-04,6.466669826
4.548895069,4.548895069,8.676503618,387.9111355,448.9849211,0,0.013208237,0.113633348
4.548895069,4.548895069,8.676503618,387.9111355,448.9849211,0.283600747,0.010571514,0.137796998
4.548895069,4.548895069,8.676503618,387.9111355,448.9849211,0.567201493,0.007934271,0.162726387
4.548895069,4.548895069,8.676503618,387.9111355,448.9849211,0.85080224,0.005299906,0.188425288
4.548895069,4.548895069,8.676503618,387.9111355,448.9849211,1.134402986,0.002669299,0.214792025
4.548895069,4.548895069,8.676503618,387.9111355,448.9849211,1.418003733,4.33E-05,0.241936352
1.800676627,1.800676627,5.846412108,439.836145,512.2262606,0,0.014159782,0.035157696
1.800676627,1.800676627,5.846412108,439.836145,512.2262606,0.091913152,0.011313371,0.043165507
1.800676627,1.800676627,5.846412108,439.836145,512.2262606,0.183826304,0.008464902,0.051462835
1.800676627,1.800676627,5.846412108,439.836145,512.2262606,0.275739456,0.005620019,0.060041351
1.800676627,1.800676627,5.846412108,439.836145,512.2262606,0.367652608,0.002779889,0.068855943
1.800676627,1.800676627,5.846412108,439.836145,512.2262606,0.45956576,-5.24E-05,0.077939054
7.171077774,7.171077774,9.540037966,343.09026,420.4245407,0,0.017232262,0.318052255
7.171077774,7.171077774,9.540037966,343.09026,420.4245407,0.790014155,0.013783183,0.37989353
7.171077774,7.171077774,9.540037966,343.09026,420.4245407,1.580028309,0.010333924,0.444411406
7.171077774,7.171077774,9.540037966,343.09026,420.4245407,2.370042464,0.006884724,0.511607628
7.171077774,7.171077774,9.540037966,343.09026,420.4245407,3.160056618,0.003436806,0.581427295
7.171077774,7.171077774,9.540037966,343.09026,420.4245407,3.950070773,-1.13E-05,0.654004772
8.814962418,8.814962418,11.35457631,305.823648,564.1215728,0,0.0522904,1.505449442
8.814962418,8.814962418,11.35457631,305.823648,564.1215728,3.662193453,0.042300782,1.740437042
8.814962418,8.814962418,11.35457631,305.823648,564.1215728,7.324386905,0.032290312,2.016686534
8.814962418,8.814962418,11.35457631,305.823648,564.1215728,10.98658036,0.022362763,2.332181651
8.814962418,8.814962418,11.35457631,305.823648,564.1215728,14.64877381,0.012573168,2.68406838
8.814962418,8.814962418,11.35457631,305.823648,564.1215728,18.31096726,0.003008898,3.0709289
7.422092606,7.422092606,5.201536631,421.5099558,486.5212949,0,0.013255836,0.57319067
7.422092606,7.422092606,5.201536631,421.5099558,486.5212949,1.463550436,0.010619717,0.700546133
7.422092606,7.422092606,5.201536631,421.5099558,486.5212949,2.927100872,0.007982417,0.832117149
7.422092606,7.422092606,5.201536631,421.5099558,486.5212949,4.390651308,0.005348433,0.967818253
7.422092606,7.422092606,5.201536631,421.5099558,486.5212949,5.854201745,0.002718905,1.107044593
7.422092606,7.422092606,5.201536631,421.5099558,486.5212949,7.317752181,9.54E-05,1.250200776
10.1631346,10.1631346,8.032567034,482.6706693,549.6893951,0,0.012051708,0.832609009
10.1631346,10.1631346,8.032567034,482.6706693,549.6893951,2.119188491,0.009706066,1.018508644
10.1631346,10.1631346,8.032567034,482.6706693,549.6893951,4.238376983,0.007358698,1.209647448
10.1631346,10.1631346,8.032567034,482.6706693,549.6893951,6.357565474,0.005011306,1.405918653
10.1631346,10.1631346,8.032567034,482.6706693,549.6893951,8.476753966,0.002666776,1.607375506
10.1631346,10.1631346,8.032567034,482.6706693,549.6893951,10.59594246,3.26E-04,1.813439841
4.114591745,4.114591745,1.939808883,316.9166258,382.9609062,0,0.014530344,0.441759851
4.114591745,4.114591745,1.939808883,316.9166258,382.9609062,1.119868646,0.011625153,0.521653799
4.114591745,4.114591745,1.939808883,316.9166258,382.9609062,2.239737292,0.008716133,0.604705342
4.114591745,4.114591745,1.939808883,316.9166258,382.9609062,3.359605938,0.005801293,0.690952096
4.114591745,4.114591745,1.939808883,316.9166258,382.9609062,4.479474584,0.002879304,0.780434431
4.114591745,4.114591745,1.939808883,316.9166258,382.9609062,5.59934323,-5.36E-05,0.873338769
5.898796213,5.898796213,2.529821136,354.256623,526.6579376,0,0.035624508,1.969431065
5.898796213,5.898796213,2.529821136,354.256623,526.6579376,4.948832547,0.02855891,2.341224875
5.898796213,5.898796213,2.529821136,354.256623,526.6579376,9.897665094,0.021485547,2.752164694
5.898796213,5.898796213,2.529821136,354.256623,526.6579376,14.84649764,0.014450738,3.200709064
5.898796213,5.898796213,2.529821136,354.256623,526.6579376,19.79533019,0.007478234,3.683908364
5.898796213,5.898796213,2.529821136,354.256623,526.6579376,24.74416273,6.10E-04,4.201377851
11.81279867,11.81279867,9.72798698,364.3647521,572.1466455,0,0.04095887,2.636842107
11.81279867,11.81279867,9.72798698,364.3647521,572.1466455,6.158766525,0.033402656,3.084973936
11.81279867,11.81279867,9.72798698,364.3647521,572.1466455,12.31753305,0.025815318,3.586741812
11.81279867,11.81279867,9.72798698,364.3647521,572.1466455,18.47629958,0.018257107,4.141506705
11.81279867,11.81279867,9.72798698,364.3647521,572.1466455,24.6350661,0.010784893,4.743601085
11.81279867,11.81279867,9.72798698,364.3647521,572.1466455,30.79383263,0.003435449,5.391736541
9.05954811,9.05954811,1.406020299,462.5768571,499.2373366,0,0.007107177,1.894809218
9.05954811,9.05954811,1.406020299,462.5768571,499.2373366,5.007614468,0.005670487,2.347786319
9.05954811,9.05954811,1.406020299,462.5768571,499.2373366,10.01522894,0.004233668,2.808077292
9.05954811,9.05954811,1.406020299,462.5768571,499.2373366,15.0228434,0.002797178,3.275624745
9.05954811,9.05954811,1.406020299,462.5768571,499.2373366,20.03045787,0.001361752,3.749631499
9.05954811,9.05954811,1.406020299,462.5768571,499.2373366,25.03807234,-7.31E-05,4.230953546
2.238579753,2.238579753,6.897856182,301.245023,457.5957882,0,0.033832086,0.088424641
2.238579753,2.238579753,6.897856182,301.245023,457.5957882,0.223478642,0.02707765,0.103792364
2.238579753,2.238579753,6.897856182,301.245023,457.5957882,0.446957283,0.020318015,0.120646316
2.238579753,2.238579753,6.897856182,301.245023,457.5957882,0.670435925,0.01355507,0.138932683
2.238579753,2.238579753,6.897856182,301.245023,457.5957882,0.893914567,0.00678851,0.158772735
2.238579753,2.238579753,6.897856182,301.245023,457.5957882,1.117393209,3.04E-05,0.180130914
8.23463073,8.23463073,2.827280284,399.4342678,470.3333686,0,0.01494006,1.363468085
8.23463073,8.23463073,2.827280284,399.4342678,470.3333686,3.43003848,0.011969486,1.656424487
8.23463073,8.23463073,2.827280284,399.4342678,470.3333686,6.860076959,0.008997997,1.960463114
8.23463073,8.23463073,2.827280284,399.4342678,470.3333686,10.29011544,0.006030931,2.275252016
8.23463073,8.23463073,2.827280284,399.4342678,470.3333686,13.72015392,0.003069742,2.599293237
8.23463073,8.23463073,2.827280284,399.4342678,470.3333686,17.1501924,1.17E-04,2.933806872
10.98679324,10.98679324,11.00830296,506.8658047,528.9624553,0,0.003956242,0.234242236
10.98679324,10.98679324,11.00830296,506.8658047,528.9624553,0.623883168,0.003154506,0.291146241
10.98679324,10.98679324,11.00830296,506.8658047,528.9624553,1.247766337,0.002352718,0.348552882
10.98679324,10.98679324,11.00830296,506.8658047,528.9624553,1.871649505,0.001551195,0.406462188
10.98679324,10.98679324,11.00830296,506.8658047,528.9624553,2.495532673,7.50E-04,0.464851543
10.98679324,10.98679324,11.00830296,506.8658047,528.9624553,3.119415841,-5.18E-05,0.523718312
6.041966368,6.041966368,5.065636459,294.2595768,403.9810287,0,0.023858465,0.612646529
6.041966368,6.041966368,5.065636459,294.2595768,403.9810287,1.555956564,0.019092454,0.716222077
6.041966368,6.041966368,5.065636459,294.2595768,403.9810287,3.111913129,0.014310414,0.827201863
6.041966368,6.041966368,5.065636459,294.2595768,403.9810287,4.667869693,0.009505805,0.945494115
6.041966368,6.041966368,5.065636459,294.2595768,403.9810287,6.223826257,0.004671566,1.071264408
6.041966368,6.041966368,5.065636459,294.2595768,403.9810287,7.779782821,-1.98E-04,1.204670539
4.401427839,4.401427839,5.505509837,331.8009901,580.1967169,0,0.049413611,0.767811203
4.401427839,4.401427839,5.505509837,331.8009901,580.1967169,1.757628131,0.040460633,0.88525462
4.401427839,4.401427839,5.505509837,331.8009901,580.1967169,3.515256261,0.031474341,1.021158988
4.401427839,4.401427839,5.505509837,331.8009901,580.1967169,5.272884392,0.022536582,1.174757964
4.401427839,4.401427839,5.505509837,331.8009901,580.1967169,7.030512522,0.013727428,1.34435741
4.401427839,4.401427839,5.505509837,331.8009901,580.1967169,8.788140653,0.005099926,1.529285938
9.531902371,9.531902371,6.515885904,376.7723987,513.6279697,0,0.02823748,1.581110058
9.531902371,9.531902371,6.515885904,376.7723987,513.6279697,3.995743613,0.022617128,1.89867965
9.531902371,9.531902371,6.515885904,376.7723987,513.6279697,7.991487226,0.016992262,2.241447232
9.531902371,9.531902371,6.515885904,376.7723987,513.6279697,11.98723084,0.011387633,2.607982858
9.531902371,9.531902371,6.515885904,376.7723987,513.6279697,15.98297445,0.005817103,2.996720562
9.531902371,9.531902371,6.515885904,376.7723987,513.6279697,19.97871807,3.05E-04,3.407792465
2.459603926,2.459603926,9.336481404,314.6185543,478.178818,0,0.035186844,0.083330206
2.459603926,2.459603926,9.336481404,314.6185543,478.178818,0.209914825,0.028178933,0.098203312
2.459603926,2.459603926,9.336481404,314.6185543,478.178818,0.41982965,0.021170471,0.114611758
2.459603926,2.459603926,9.336481404,314.6185543,478.178818,0.629744474,0.014180126,0.132446273
2.459603926,2.459603926,9.336481404,314.6185543,478.178818,0.839659299,0.007215497,0.1517683
2.459603926,2.459603926,9.336481404,314.6185543,478.178818,1.049574124,2.98E-04,0.172541155
5.202532575,5.202532575,1.018463872,515.8020582,555.70696,0,0.006866962,1.07900685
5.202532575,5.202532575,1.018463872,515.8020582,555.70696,2.47222193,0.005652671,1.299828161
5.202532575,5.202532575,1.018463872,515.8020582,555.70696,4.944443859,0.004438087,1.523731533
5.202532575,5.202532575,1.018463872,515.8020582,555.70696,7.416665789,0.003223642,1.75084013
5.202532575,5.202532575,1.018463872,515.8020582,555.70696,9.888887718,0.002009298,1.980773581
5.202532575,5.202532575,1.018463872,515.8020582,555.70696,12.36110965,7.96E-04,2.213752649
1.06135253,1.06135253,4.576885194,432.6486211,551.0910236,0,0.022420907,0.026619739
1.06135253,1.06135253,4.576885194,432.6486211,551.0910236,0.067093172,0.018063084,0.03219746
1.06135253,1.06135253,4.576885194,432.6486211,551.0910236,0.134186344,0.013695989,0.038093863
1.06135253,1.06135253,4.576885194,432.6486211,551.0910236,0.201279515,0.009332776,0.044316445
1.06135253,1.06135253,4.576885194,432.6486211,551.0910236,0.268372687,0.004989842,0.05082595
1.06135253,1.06135253,4.576885194,432.6486211,551.0910236,0.335465859,6.72E-04,0.057629571
10.8871851,10.8871851,1.747246954,345.4616452,440.6418809,0,0.021005302,4.962320468
