a,b,c,Tc,Th,Ih,V,Q
7.648771238,7.648771238,7.217309915,539.7207599,729.7643197,12.18596774,0.009749969,3.600920483
7.648771238,7.648771238,7.217309915,539.7207599,729.7643197,15.23245968,-0.005500038,4.332517133
11.01173628,11.01173628,1.453159563,454.2645115,600.8172349,0,0.039779274,12.79586691
11.01173628,11.01173628,1.453159563,454.2645115,600.8172349,43.11713507,0.032046506,18.27469794
11.01173628,11.01173628,1.453159563,454.2645115,600.8172349,86.23427015,0.024055666,24.09022086
11.01173628,11.01173628,1.453159563,454.2645115,600.8172349,129.3514052,0.015675321,30.23261356
11.01173628,11.01173628,1.453159563,454.2645115,600.8172349,172.4685403,0.006605577,36.86535467
11.01173628,11.01173628,1.453159563,454.2645115,600.8172349,215.5856754,-0.003450744,44.06350998
2.755849781,2.755849781,3.968209504,284.2756274,692.8508409,0,0.105355605,0.980426694
2.755849781,2.755849781,3.968209504,284.2756274,692.8508409,2.569251654,0.088286084,1.195343319
2.755849781,2.755849781,3.968209504,284.2756274,692.8508409,5.138503309,0.067346303,1.457510894
2.755849781,2.755849781,3.968209504,284.2756274,692.8508409,7.707754963,0.036834152,1.808838771
2.755849781,2.755849781,3.968209504,284.2756274,692.8508409,10.27700662,-0.023678709,2.409514973
4.201614071,4.201614071,7.08935023,326.1928323,464.0513064,0,0.029529867,0.550356486
4.201614071,4.201614071,7.08935023,326.1928323,464.0513064,2.3779579,0.023753937,0.724202668
4.201614071,4.201614071,7.08935023,326.1928323,464.0513064,4.755915799,0.017814976,0.911428418
4.201614071,4.201614071,7.08935023,326.1928323,464.0513064,7.133873699,0.011638921,1.113206999
4.201614071,4.201614071,7.08935023,326.1928323,464.0513064,9.511831598,0.005070883,1.3332012
4.201614071,4.201614071,7.08935023,326.1928323,464.0513064,11.8897895,-0.002021973,1.57434386
8.497721057,8.497721057,10.77255117,489.2176117,770.3029566,0,0.088049706,1.493829885
8.497721057,8.497721057,10.77255117,489.2176117,770.3029566,3.684724306,0.071627706,2.087616229
8.497721057,8.497721057,10.77255117,489.2176117,770.3029566,7.369448613,0.054063574,2.739825836
8.497721057,8.497721057,10.77255117,489.2176117,770.3029566,11.05417292,0.034838909,3.456184315
8.497721057,8.497721057,10.77255117,489.2176117,770.3029566,14.73889723,0.012947925,4.263383895
8.497721057,8.497721057,10.77255117,489.2176117,770.3029566,18.42362153,-0.012367596,5.167933517
5.796909293,5.796909293,8.431044292,405.2959543,552.6594312,0,0.036938182,0.720253685
5.796909293,5.796909293,8.431044292,405.2959543,552.6594312,2.699770666,0.029711285,1.004899977
5.796909293,5.796909293,8.431044292,405.2959543,552.6594312,5.399541332,0.022254687,1.309063284
5.796909293,5.796909293,8.431044292,405.2959543,552.6594312,8.099311998,0.014454861,1.63360638
5.796909293,5.796909293,8.431044292,405.2959543,552.6594312,10.79908266,0.006074164,1.985536633
5.796909293,5.796909293,8.431044292,405.2959543,552.6594312,13.49885333,-0.003131143,2.369093411
10.61782454,10.61782454,11.46452532,400.9121546,439.7911827,0,0.008762775,0.560026324
10.61782454,10.61782454,11.46452532,400.9121546,439.7911827,2.399348972,0.007004904,0.778756309
10.61782454,10.61782454,11.46452532,400.9121546,439.7911827,4.798697943,0.005242559,1.001722011
10.61782454,10.61782454,11.46452532,400.9121546,439.7911827,7.198046915,0.003476055,1.228427774
10.61782454,10.61782454,11.46452532,400.9121546,439.7911827,9.597395886,0.001699611,1.460259212
10.61782454,10.61782454,11.46452532,400.9121546,439.7911827,11.99674486,-8.73E-05,1.696595309
4.118866477,4.118866477,1.318882578,577.9973159,633.6875345,0,0.017302294,0.562657142
4.118866477,4.118866477,1.318882578,577.9973159,633.6875345,1.664391855,0.013846773,0.864519065
4.118866477,4.118866477,1.318882578,577.9973159,633.6875345,3.328783709,0.010373257,1.170911235
4.118866477,4.118866477,1.318882578,577.9973159,633.6875345,4.993175564,0.006861543,1.485035494
4.118866477,4.118866477,1.318882578,577.9973159,633.6875345,6.657567418,0.003305681,1.806137064
4.118866477,4.118866477,1.318882578,577.9973159,633.6875345,8.321959273,-3.03E-04,2.13440522
3.542134088,3.542134088,7.759787464,415.4996725,762.5831209,0,0.103174236,0.51006359
3.542134088,3.542134088,7.759787464,415.4996725,762.5831209,1.256801219,0.084932285,0.676679397
3.542134088,3.542134088,7.759787464,415.4996725,762.5831209,2.513602438,0.064447618,0.866260355
3.542134088,3.542134088,7.759787464,415.4996725,762.5831209,3.770403657,0.040366689,1.085090033
3.542134088,3.542134088,7.759787464,415.4996725,762.5831209,5.027204877,0.009954076,1.349595931
3.542134088,3.542134088,7.759787464,415.4996725,762.5831209,6.284006096,-0.030100482,1.668578118
11.78322635,11.78322635,10.05806602,323.7578605,546.4650422,0,0.051584737,4.393940027
11.78322635,11.78322635,10.05806602,323.7578605,546.4650422,16.70728775,0.041856768,5.740082071
11.78322635,11.78322635,10.05806602,323.7578605,546.4650422,33.41457551,0.031429518,7.250357529
11.78322635,11.78322635,10.05806602,323.7578605,546.4650422,50.12186326,0.019858945,8.95789129
11.78322635,11.78322635,10.05806602,323.7578605,546.4650422,66.82915101,0.006042954,10.96561025
11.78322635,11.78322635,10.05806602,323.7578605,546.4650422,83.53643877,-0.012131559,13.44087788
7.559979524,7.559979524,2.135566609,287.6718973,305.4750699,0,0.003117992,0.992480116
7.559979524,7.559979524,2.135566609,287.6718973,305.4750699,5.136820397,0.002495092,1.252892342
7.559979524,7.559979524,2.135566609,287.6718973,305.4750699,10.27364079,0.001872034,1.516423666
7.559979524,7.559979524,2.135566609,287.6718973,305.4750699,15.41046119,0.001248728,1.783086444
7.559979524,7.559979524,2.135566609,287.6718973,305.4750699,20.54728159,6.25E-04,2.052877918
7.559979524,7.559979524,2.135566609,287.6718973,305.4750699,25.68410198,1.11E-06,2.326116965
1.68409462,1.68409462,11.25058213,613.4692167,736.6925601,0,0.042014078,0.020913021
1.68409462,1.68409462,11.25058213,613.4692167,736.6925601,0.052580711,0.033670381,0.032116851
1.68409462,1.68409462,11.25058213,613.4692167,736.6925601,0.105161422,0.025267576,0.043687001
1.68409462,1.68409462,11.25058213,613.4692167,736.6925601,0.157742133,0.016768244,0.055743096
1.68409462,1.68409462,11.25058213,613.4692167,736.6925601,0.210322843,0.008114965,0.068251284
1.68409462,1.68409462,11.25058213,613.4692167,736.6925601,0.262903554,-7.26E-04,0.08122711
6.342816297,6.342816297,6.014812475,528.9439929,623.4302029,0,0.027757367,0.555885688
6.342816297,6.342816297,6.014812475,528.9439929,623.4302029,1.721162769,0.022270952,0.827972579
6.342816297,6.342816297,6.014812475,528.9439929,623.4302029,3.442325538,0.016701671,1.109181624
6.342816297,6.342816297,6.014812475,528.9439929,623.4302029,5.163488307,0.010987567,1.400340666
6.342816297,6.342816297,6.014812475,528.9439929,623.4302029,6.884651076,0.00506997,1.704348839
6.342816297,6.342816297,6.014812475,528.9439929,623.4302029,8.605813846,-0.001106066,2.021719567
4.844061559,4.844061559,4.69307086,449.843988,519.1970791,0,0.017563391,0.415055965
4.844061559,4.844061559,4.69307086,449.843988,519.1970791,1.622818989,0.014058995,0.602872907
4.844061559,4.844061559,4.69307086,449.843988,519.1970791,3.245637979,0.010528618,0.796441803
4.844061559,4.844061559,4.69307086,449.843988,519.1970791,4.868456968,0.006965456,0.99516543
4.844061559,4.844061559,4.69307086,449.843988,519.1970791,6.491275958,0.003344155,1.200987783
4.844061559,4.844061559,4.69307086,449.843988,519.1970791,8.114094947,-3.46E-04,1.413578629
9.144354386,9.144354386,3.542298657,366.7752633,714.9140604,0,0.097726771,8.623956327
9.144354386,9.144354386,3.542298657,366.7752633,714.9140604,22.64125725,0.080818785,11.16003557
9.144354386,9.144354386,3.542298657,366.7752633,714.9140604,45.28251449,0.06108291,14.11057744
9.144354386,9.144354386,3.542298657,366.7752633,714.9140604,67.92377174,0.035840882,17.69126607
9.144354386,9.144354386,3.542298657,366.7752633,714.9140604,90.56502898,-6.93E-04,22.47246692
9.144354386,9.144354386,3.542298657,366.7752633,714.9140604,113.2062862,-0.052395405,28.63257099
5.233187604,5.233187604,7.294091688,353.3206221,380.3658753,0,0.005458136,0.178147567
5.233187604,5.233187604,7.294091688,353.3206221,380.3658753,0.847115447,0.004368275,0.239054041
5.233187604,5.233187604,7.294091688,353.3206221,380.3658753,1.694230894,0.00327776,0.300754643
5.233187604,5.233187604,7.294091688,353.3206221,380.3658753,2.541346341,0.002185854,0.363350296
5.233187604,5.233187604,7.294091688,353.3206221,380.3658753,3.388461788,0.001091783,0.427000603
5.233187604,5.233187604,7.294091688,353.3206221,380.3658753,4.235577235,-5.58E-06,0.491688023
11.56025459,11.56025459,5.408561793,562.9532572,693.2959251,0,0.042282003,2.420178956
11.56025459,11.56025459,5.408561793,562.9532572,693.2959251,6.633007341,0.033917608,3.662281826
11.56025459,11.56025459,5.408561793,562.9532572,693.2959251,13.26601468,0.025339862,4.957148482
11.56025459,11.56025459,5.408561793,562.9532572,693.2959251,19.89902202,0.016408075,6.324730826
11.56025459,11.56025459,5.408561793,562.9532572,693.2959251,26.53202936,0.007046965,7.768595971
11.56025459,11.56025459,5.408561793,562.9532572,693.2959251,33.16503671,-0.002847269,9.298264322
6.777976732,6.777976732,11.8555085,461.7802177,572.2223755,0,0.029465125,0.463276893
6.777976732,6.777976732,11.8555085,461.7802177,572.2223755,1.643072184,0.02365684,0.67043525
6.777976732,6.777976732,11.8555085,461.7802177,572.2223755,3.286144368,0.017737965,0.887253365
6.777976732,6.777976732,11.8555085,461.7802177,572.2223755,4.929216553,0.011665534,1.112673044
6.777976732,6.777976732,11.8555085,461.7802177,572.2223755,6.572288737,0.005334087,1.350516159
6.777976732,6.777976732,11.8555085,461.7802177,572.2223755,8.215360921,-0.001334484,1.601242782
4.078507823,4.078507823,8.70164459,307.4282843,735.1178128,0,0.115771855,0.93764392
4.078507823,4.078507823,8.70164459,307.4282843,735.1178128,2.278290972,0.097165351,1.151364722
4.078507823,4.078507823,8.70164459,307.4282843,735.1178128,4.556581944,0.074610675,1.4092854
4.078507823,4.078507823,8.70164459,307.4282843,735.1178128,6.834872915,0.044060853,1.739987609
4.078507823,4.078507823,8.70164459,307.4282843,735.1178128,9.113163887,-0.004926525,2.220700112
2.631906575,2.631906575,6.311979694,334.2366653,490.2660183,0,0.034582988,0.260535001
2.631906575,2.631906575,6.311979694,334.2366653,490.2660183,1.088860069,0.027857892,0.345286098
2.631906575,2.631906575,6.311979694,334.2366653,490.2660183,2.177720138,0.020890258,0.43733702
2.631906575,2.631906575,6.311979694,334.2366653,490.2660183,3.266580207,0.013571976,0.537308038
2.631906575,2.631906575,6.311979694,334.2366653,490.2660183,4.355440276,0.005664136,0.647697687
2.631906575,2.631906575,6.311979694,334.2366653,490.2660183,5.444300346,-0.003075468,0.77074994
9.294011993,9.294011993,1.914412791,481.6366832,688.9124487,0,0.062633366,8.192268424
9.294011993,9.294011993,1.914412791,481.6366832,688.9124487,23.09825075,0.050712483,11.69454227
9.294011993,9.294011993,1.914412791,481.6366832,688.9124487,46.1965015,0.037959374,15.49008998
9.294011993,9.294011993,1.914412791,481.6366832,688.9124487,69.29475226,0.023675721,19.66669198
9.294011993,9.294011993,1.914412791,481.6366832,688.9124487,92.39300301,0.007114916,24.39095487
9.294011993,9.294011993,1.914412791,481.6366832,688.9124487,115.4912538,-0.012593791,29.81544738
5.958707643,5.958707643,9.288007387,732.98457,772.7037586,0,0.012973072,0.09154468
5.958707643,5.958707643,9.288007387,732.98457,772.7037586,0.186022106,0.010388016,0.136337322
5.958707643,5.958707643,9.288007387,732.98457,772.7037586,0.372044213,0.007802629,0.181591837
5.958707643,5.958707643,9.288007387,732.98457,772.7037586,0.558066319,0.005215524,0.227298783
5.958707643,5.958707643,9.288007387,732.98457,772.7037586,0.744088425,0.002625465,0.273460367
5.958707643,5.958707643,9.288007387,732.98457,772.7037586,0.930110532,3.09E-05,0.320087161
1.036782805,1.036782805,4.903482654,382.0866581,651.6278248,0,0.072509245,0.065176578
1.036782805,1.036782805,4.903482654,382.0866581,651.6278248,0.197199118,0.059342302,0.086798201
1.036782805,1.036782805,4.903482654,382.0866581,651.6278248,0.394398236,0.044638563,0.111165619
1.036782805,1.036782805,4.903482654,382.0866581,651.6278248,0.591597354,0.026875833,0.13941193
1.036782805,1.036782805,4.903482654,382.0866581,651.6278248,0.788796472,0.001358536,0.175926393
1.036782805,1.036782805,4.903482654,382.0866581,651.6278248,0.98599559,-0.045943183,0.233869286
10.14720089,10.14720089,2.41472593,592.0819628,752.153339,0,0.053681904,4.65841827
10.14720089,10.14720089,2.41472593,592.0819628,752.153339,11.61392278,0.043088221,7.021279237
10.14720089,10.14720089,2.41472593,592.0819628,752.153339,23.22784556,0.032346948,9.49200223
10.14720089,10.14720089,2.41472593,592.0819628,752.153339,34.84176835,0.021387728,12.09276412
10.14720089,10.14720089,2.41472593,592.0819628,752.153339,46.45569113,0.010085109,14.82603397
10.14720089,10.14720089,2.41472593,592.0819628,752.153339,58.06961391,-0.001631858,17.69535494
8.19146258,8.19146258,9.028255881,429.2469571,638.8533154,0,0.057844726,1.603418652
8.19146258,8.19146258,9.028255881,429.2469571,638.8533154,5.018628184,0.04693941,2.225389487
8.19146258,8.19146258,9.028255881,429.2469571,638.8533154,10.03725637,0.035244597,2.904128366
8.19146258,8.19146258,9.028255881,429.2469571,638.8533154,15.05588455,0.022124703,3.652049498
8.19146258,8.19146258,9.028255881,429.2469571,638.8533154,20.07451274,0.006230801,4.515061463
8.19146258,8.19146258,9.028255881,429.2469571,638.8533154,25.09314092,-0.015277826,5.579246827
5.404380245,5.404380245,11.53963416,341.4118376,668.4784667,0,0.086480774,0.964779436
5.404380245,5.404380245,11.53963416,341.4118376,668.4784667,2.762201303,0.071456137,1.236906424
5.404380245,5.404380245,11.53963416,341.4118376,668.4784667,5.524402607,0.053963958,1.553573582
5.404380245,5.404380245,11.53963416,341.4118376,668.4784667,8.28660391,0.030898604,1.943897482
5.404380245,5.404380245,11.53963416,341.4118376,668.4784667,11.04880521,-0.009289354,2.531114206
5.404380245,5.404380245,11.53963416,341.4118376,668.4784667,13.81100652,-0.079426498,3.419167436
1.209445109,1.209445109,3.660376409,305.1120128,424.0548366,0,0.023923993,0.083585573
1.209445109,1.209445109,3.660376409,305.1120128,424.0548366,0.383493586,0.01921141,0.10814279
1.209445109,1.209445109,3.660376409,305.1120128,424.0548366,0.766987172,0.014403514,0.13450877
1.209445109,1.209445109,3.660376409,305.1120128,424.0548366,1.150480758,0.009464987,0.162702854
1.209445109,1.209445109,3.660376409,305.1120128,424.0548366,1.533974344,0.004301076,0.193131523
1.209445109,1.209445109,3.660376409,305.1120128,424.0548366,1.91746793,-0.001159978,0.22606214
7.343142185,7.343142185,9.638132928,595.5408897,618.8452599,0,0.007252514,0.101492265
7.343142185,7.343142185,9.638132928,595.5408897,618.8452599,0.301592971,0.005800466,0.157487752
