a,b,c,Tc,Th,Ih,V,Q
5.821855803,5.821855803,11.80267221,289.5723475,331.9183896,0.098716796,0.006412547,0.047272494
5.821855803,5.821855803,11.80267221,289.5723475,331.9183896,0.148075193,0.004283109,0.051127884
5.821855803,5.821855803,11.80267221,289.5723475,331.9183896,0.197433591,0.00215071,0.055090734
5.821855803,5.821855803,11.80267221,289.5723475,331.9183896,0.246791989,1.52E-05,0.0591557
9.119802292,9.119802292,9.74276805,326.4444636,347.3483457,0,0.005571363,0.047615789
9.119802292,9.119802292,9.74276805,326.4444636,347.3483457,0.066765342,0.00445986,0.053449792
9.119802292,9.119802292,9.74276805,326.4444636,347.3483457,0.133530684,0.003348119,0.059366148
9.119802292,9.119802292,9.74276805,326.4444636,347.3483457,0.200296026,0.002236157,0.065351375
9.119802292,9.119802292,9.74276805,326.4444636,347.3483457,0.267061368,0.00112382,0.071412456
9.119802292,9.119802292,9.74276805,326.4444636,347.3483457,0.33382671,1.10E-05,0.077547677
3.350153906,3.350153906,1.849399402,285.8964363,301.9870367,0,0.003864863,0.034289945
3.350153906,3.350153906,1.849399402,285.8964363,301.9870367,0.041445271,0.003090962,0.037152892
3.350153906,3.350153906,1.849399402,285.8964363,301.9870367,0.082890542,0.002316986,0.040047612
3.350153906,3.350153906,1.849399402,285.8964363,301.9870367,0.124335813,0.001542904,0.042974181
3.350153906,3.350153906,1.849399402,285.8964363,301.9870367,0.165781084,7.69E-04,0.045930793
3.350153906,3.350153906,1.849399402,285.8964363,301.9870367,0.207226355,-5.43E-06,0.048920145
1.982148669,1.982148669,3.208227153,292.2918575,335.5081939,0,0.010971698,0.017044341
1.982148669,1.982148669,3.208227153,292.2918575,335.5081939,0.021286526,0.00878653,0.018647117
1.982148669,1.982148669,3.208227153,292.2918575,335.5081939,0.042573052,0.00659979,0.020295201
1.982148669,1.982148669,3.208227153,292.2918575,335.5081939,0.063859578,0.004411101,0.021987159
1.982148669,1.982148669,3.208227153,292.2918575,335.5081939,0.085146104,0.002219356,0.023726137
1.982148669,1.982148669,3.208227153,292.2918575,335.5081939,0.10643263,2.40E-05,0.025511682
4.57341138,4.57341138,7.254567011,302.5898214,350.6524838,0,0.012544745,0.040517845
4.57341138,4.57341138,7.254567011,302.5898214,350.6524838,0.053509946,0.0100584,0.044803516
4.57341138,4.57341138,7.254567011,302.5898214,350.6524838,0.107019893,0.00756993,0.049218161
4.57341138,4.57341138,7.254567011,302.5898214,350.6524838,0.160529839,0.005078604,0.053758974
4.57341138,4.57341138,7.254567011,302.5898214,350.6524838,0.214039785,0.002583045,0.058432859
4.57341138,4.57341138,7.254567011,302.5898214,350.6524838,0.267549732,8.23E-05,0.063239323
7.991329674,7.991329674,10.02043527,286.2121804,334.1840916,0,0.012058621,0.100166967
7.991329674,7.991329674,10.02043527,286.2121804,334.1840916,0.124128598,0.00965714,0.109249572
7.991329674,7.991329674,10.02043527,286.2121804,334.1840916,0.248257195,0.007253531,0.118622006
7.991329674,7.991329674,10.02043527,286.2121804,334.1840916,0.372385793,0.004847233,0.128276768
7.991329674,7.991329674,10.02043527,286.2121804,334.1840916,0.496514391,0.002436858,0.138232141
7.991329674,7.991329674,10.02043527,286.2121804,334.1840916,0.620642988,2.16E-05,0.148486284
5.747187337,5.747187337,10.70851744,321.648278,344.9357781,0,0.006169613,0.019984114
5.747187337,5.747187337,10.70851744,321.648278,344.9357781,0.027224233,0.004939051,0.022316081
5.747187337,5.747187337,10.70851744,321.648278,344.9357781,0.054448466,0.003708178,0.024684492
5.747187337,5.747187337,10.70851744,321.648278,344.9357781,0.081672699,0.002476991,0.027084323
5.747187337,5.747187337,10.70851744,321.648278,344.9357781,0.108896931,0.001245297,0.029518205
